Title,Company,Location,Experience,Salary,Description,Skills,Job Link
GN-Comms & Media -Mobile Private Networks Manager,Accenture,"Mumbai, Gurugram, Delhi / NCR",8-13 Yrs,Not disclosed,A cross Levels - Comms & Media- Networks Join our team in Strategy consulting to find e...,"Networks Management, clients business strategy, Cloud, business development, RAN, sales, Networking, Management",https://www.naukri.com/job-listings-gn-comms-media-mobile-private-networks-manager-accenture-solutions-pvt-ltd-mumbai-gurugram-delhi-ncr-8-to-13-years-250225906577
GN - SONG - Service - Microsoft CRM - Senior Manager,Accenture,"Mumbai, Gurugram, Bengaluru",13-18 Yrs,Not disclosed,Use prior experience with MS Dynamics 365 CRM configuration :Apply thorough knowledge &...,"CRM solution, CRM architecture, Customer Service, Process Optimization, Solution Design, CRM configuration, Servicing, Singing",https://www.naukri.com/job-listings-gn-song-service-microsoft-crm-senior-manager-accenture-solutions-pvt-ltd-mumbai-gurugram-bengaluru-13-to-18-years-250225909269
GN-Industry Strategy-CG&S-Senior Manager,Accenture,"Mumbai, Gurugram, Bengaluru",10-20 Yrs,Not disclosed,Functional knowledge of analytics in sales and marketing domain is a must MBA from Tie...,"Products Strategy, Corporate Strategy, project management, operating models, solution design, Business Transformation, sales, Design",https://www.naukri.com/job-listings-gn-industry-strategy-cg-s-senior-manager-accenture-solutions-pvt-ltd-mumbai-gurugram-bengaluru-10-to-20-years-260225907701
GN-High Tech-SAP Platforms-07,Accenture,"Mumbai, New Delhi, Bengaluru",7-12 Yrs,Not disclosed,MBA from Tier 1 or 2 business school with 7-15 years of SAP S4 HANA experience and prov...,"SAP S4 HANA, SAP delivery, SAP Functional Solution, SAP Solution, Functional, Delivery, SAP Configuration, SAP Hana",https://www.naukri.com/job-listings-gn-high-tech-sap-platforms-07-accenture-solutions-pvt-ltd-mumbai-new-delhi-bengaluru-7-to-12-years-260225907702
GN - Strategy - MC - SC&O - SC Digital Core S4 - Manager,Accenture,"Mumbai, Hyderabad, Gurugram",9-14 Yrs,Not disclosed,Create and manage good independent relationships with clients and internal stakeholders...,"S4 HANA, SAP SD, solution design, SAP PP, SAP MM, gap analysis, SAP S4 EWM, SAP TM",https://www.naukri.com/job-listings-gn-strategy-mc-sc-o-sc-digital-core-s4-manager-accenture-solutions-pvt-ltd-mumbai-hyderabad-gurugram-9-to-14-years-260225908741
S&CGN - Tech Strategy & Advisory -Platform Strategy - Sr. Manager,Accenture,"Mumbai, Hyderabad, Bengaluru",10-15 Yrs,Not disclosed,Master's or bachelor's degree in business or related field with 10-15 years of experien...,"Technology Strategy, Enterprise Architecture, omnichannel retailing, eCommerce, Magento, Business Transformation, Shopify, Salesforce",https://www.naukri.com/job-listings-s-cgn-tech-strategy-advisory-platform-strategy-sr-manager-accenture-solutions-pvt-ltd-mumbai-hyderabad-bengaluru-10-to-15-years-250225907106
Sales Intern,Muthoot Finance,"Thane, Pune, Mumbai (All Areas)",0-1 Yrs,Not disclosed,We are looking for a motivated and passionate Sales Intern to join our dynamic teamThis...,"Public Speaking, Communication Skills, Convincing Power, Sales, Public",https://www.naukri.com/job-listings-sales-intern-muthoot-finance-thane-pune-mumbai-all-areas-0-to-1-years-260225011395
GN-Industrial- Traffic Management - Industrial,Accenture,"Mumbai, Pune, Chennai",1-6 Yrs,Not disclosed,MBA from a Tier 1 or Tier 2 school or extensive industry experience in railway logistic...,"Traffic Management, PMP, Kanban, Project Management, transport management, Scrum, logistics consulting, Prince2",https://www.naukri.com/job-listings-gn-industrial-traffic-management-industrial-accenture-solutions-pvt-ltd-mumbai-pune-chennai-1-to-6-years-190225928484
"Risk, Risk Testing Group, Analyst/Associate,",Goldman Sachs,Mumbai,1-4 Yrs,Not disclosed,Goldman Sachs is an equal employment / affirmative action employer Female / Minority / ...,"Operational risk, Diversity and Inclusion, liquidity risk, HTML, Investment banking, Investment management, Training and Development, Risk management",https://www.naukri.com/job-listings-risk-risk-testing-group-analyst-associate-goldman-sachs-mumbai-1-to-4-years-250225504169
Software Developer 1,Oracle,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",0-2 Yrs,Not disclosed,Having good communication . Good in Java and Object oriented concepts . Career Level - ...,"software architecture, Basic, Software design, Usage, Debugging, Application software, Troubleshooting, Architecture",https://www.naukri.com/job-listings-software-developer-1-oracle-india-pvt-ltd-kolkata-mumbai-new-delhi-hyderabad-pune-chennai-bengaluru-0-to-2-years-250225501134
Assistant Event Manager,Vision Events And Media,"Mumbai, Indore, Ahmedabad",3-7 Yrs,Not disclosed,As per company policy increment / promotion on performance review every quarter and can...,"Event Planning, Event Execution, Event Management, Event Business Development, Corporate Event Management, Event Marketing, Events, Planning",https://www.naukri.com/job-listings-assistant-event-manager-vision-360-mumbai-indore-ahmedabad-3-to-7-years-260225912875
Tax Senior,WPP,Mumbai,3-7 Yrs,Not disclosed,Bachelor s degree from an accredited college / university in Accounting or TaxationExpe...,"Income tax, Bloomberg, Accounting, Diversity and Inclusion, Manager Technology, Tax reporting, Taxation, MS Office",https://www.naukri.com/job-listings-tax-senior-wpp-aunz-mumbai-3-to-7-years-250225503169
CN - Retail - SAP Platforms - Consultant,Accenture,Mumbai,2-6 Yrs,Not disclosed,"MBA from Tier 1 or 2 business school with 2-6 years of SAP S4 HANA experience, particul...","project management, presentation skills, sd, ibp, ewm, master data, sap, sap retail",https://www.naukri.com/job-listings-cn-retail-sap-platforms-consultant-accenture-solutions-pvt-ltd-mumbai-2-to-6-years-260225908744
GN_Strategy_India_CS&G_Consultant ML09,Accenture,Mumbai,3-6 Yrs,Not disclosed,"Educational Qualification:MBA from a tier 1 instituteMust have skills:Growth Strategy, ...","market expansion, presentation skills, growth strategy, strategy consulting, corporate strategy, management consulting, project management, business strategy",https://www.naukri.com/job-listings-gn-strategy-india-cs-g-consultant-ml09-accenture-solutions-pvt-ltd-mumbai-3-to-6-years-260225908507
Java Developer,Capgemini,"Hybrid - Pune, Bengaluru, Mumbai (All Areas)",6-9 Yrs,Not disclosed,"Proficiency in Java, Spring Boot, Microservices, and Cloud Platforms|Develop and mainta...","Java, Spring Boot, Microservices, Backend, Hibernate, J2Ee, Spring, Spring Cloud",https://www.naukri.com/job-listings-java-developer-capgemini-pune-bengaluru-mumbai-all-areas-6-to-9-years-130225023442
Senior Database Engineer,Xoriant,"Hybrid - Pune, Bengaluru, Mumbai (All Areas)",15-20 Yrs,Not disclosed,"(Senior Database Engineer)Location: Pune, Mumbai, Bangalore, Gurugram , Chennai.Notice ...","Database Administration, Postgresql, Database Design, Aws Aurora, Senior, DBMS, Administration, Design",https://www.naukri.com/job-listings-senior-database-engineer-xoriant-pune-bengaluru-mumbai-all-areas-15-to-20-years-210225018287
"Hexaware Hiring For MSBI Full Stack Developer- SSIS,SSAS,SSRS.",Hexaware Technologies,"Hybrid - Pune, Bengaluru, Mumbai (All Areas)",4-9 Yrs,Not disclosed,"Required Skillset: MSBI-SSIS, SSAS, SSRSRelevant Experience: Minimum 4 years Notice per...","SSAS, SSRS, MSBI, Msbi Stack, SSIS, SQL, Hiring, Ssa",https://www.naukri.com/job-listings-hexaware-hiring-for-msbi-full-stack-developer-ssis-ssas-ssrs-hexaware-technologies-pune-bengaluru-mumbai-all-areas-4-to-9-years-190225029533
"Sr. Application Architect, Professional Services",Amazon,Mumbai,7-11 Yrs,Not disclosed,Professional Services engage in a wide variety of projects for internal customers and p...,"Computer science, Cloud computing, Automation, Application programming, Consulting, Agile, Application development, Troubleshooting",https://www.naukri.com/job-listings-sr-application-architect-professional-services-amazon-india-software-dev-centre-pvt-ltd-mumbai-7-to-11-years-250225500153
Sr Software Engineer - Java,Photon,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",10-12 Yrs,Not disclosed,Must have Experience: 10+ Years,"web services, jsp, jdbc, hibernate, microservices, spring, java, core spring",https://www.naukri.com/job-listings-sr-software-engineer-java-photon-infotech-p-ltd-kolkata-mumbai-new-delhi-hyderabad-pune-chennai-bengaluru-10-to-12-years-240225501056
Principal Technical Account Representative (TAM) - SAAS,Oracle,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",4-8 Yrs,Not disclosed,"Work in rotation Shifts . Strong organization skills, detail oriented & communication s...","TAM, ERP, PMP, Project management, Artificial Intelligence, Incident management, Oracle, SCM",https://www.naukri.com/job-listings-principal-technical-account-representative-tam-saas-oracle-india-pvt-ltd-kolkata-mumbai-new-delhi-hyderabad-pune-chennai-bengaluru-4-to-8-years-190225501609
Senior Solution Engineer - Retail & Consumer Goods,Salesforce,Mumbai,7-12 Yrs,Not disclosed,Continuous Growth: Engage in ongoing training and certification programs to expand and ...,"Cloud computing, Sales, Business analysis, Business solutions, Customer engagement, consumer goods, Business case, digital transformation",https://www.naukri.com/job-listings-senior-solution-engineer-retail-consumer-goods-salesforce-mumbai-7-to-12-years-250225500721
Senior Net Developer,Xoriant,"Hybrid - Pune, Bengaluru, Mumbai (All Areas)",8-13 Yrs,Not disclosed,"Role: Senior Net DeveloperLocation: Pune, Mumbai, Bangalore, Gurugram, ChennaiJob typ...","C#, Dotnet Development, Net Development, .Net, SQL, ASP, Development, Senior",https://www.naukri.com/job-listings-senior-net-developer-xoriant-pune-bengaluru-mumbai-all-areas-8-to-13-years-110225016307
GN_Strategy_India_CS&G_Consultant ML09,Accenture,Mumbai,5-9 Yrs,Not disclosed,MBA from a tier 1 institute with 3.5+ years in Corporate Strategy or Growth Strategy|Su...,"market expansion, presentation skills, growth strategy, strategy consulting, corporate strategy, management consulting, project management, business strategy",https://www.naukri.com/job-listings-gn-strategy-india-cs-g-consultant-ml09-accenture-solutions-pvt-ltd-mumbai-5-to-9-years-260225908202
SS&C Global Network - Strategy - MC - Industry X Smart Connected,Accenture,"Mumbai, Pune, Bengaluru",12-16 Yrs,Not disclosed,B.Tech/BE with 12+ years of experience in SAP MM/MDG/PPM/PS implementation|Oversee SAP ...,"SAP, project management, client delivery, program management, business analysis, business development, ppm, sap presales",https://www.naukri.com/job-listings-ss-c-global-network-strategy-mc-industry-x-smart-connected-accenture-solutions-pvt-ltd-mumbai-pune-bengaluru-12-to-16-years-190225928496
GN_Strategy_India_CS&G_Manager ML07,Accenture,Mumbai,7-11 Yrs,Not disclosed,"Location:Bangalore, Gurgaon and MumbaiMust have skills:Growth Strategy, Corporate strat...","market expansion, growth strategy, market entry, corporate strategy, business case, project management, business strategy, business development",https://www.naukri.com/job-listings-gn-strategy-india-cs-g-manager-ml07-accenture-solutions-pvt-ltd-mumbai-7-to-11-years-270225904547
GN_Strategy_India_CS&G_Manager ML07,Accenture,Mumbai,6-11 Yrs,Not disclosed,Post-MBA with 6+ years in Corporate Strategy or Growth Strategy; experience with C-leve...,"market expansion, growth strategy, market entry, corporate strategy, business case, project management, business strategy, business development",https://www.naukri.com/job-listings-gn-strategy-india-cs-g-manager-ml07-accenture-solutions-pvt-ltd-mumbai-6-to-11-years-260225908740
"Soft Skills Trainer (Pune, Mumbai, Jaipur, Bangalore) up To 35k ctc",Global Talent Track,"Pune(Dapodi), Jaipur, Bengaluru(JP Nagar)",1-5 Yrs,2.25-3.75 Lacs PA,"Female preferredLocation - Pune, Mumbai, Jaipur, Bangalore . Qualification - Must be a ...","Soft Skills Training, Soft Skills, Behavioural Training, English Language Training, Leadership Training, English language, Languages, Language training",https://www.naukri.com/job-listings-soft-skills-trainer-pune-mumbai-jaipur-bangalore-up-to-35k-ctc-global-talent-track-pune-jaipur-bengaluru-1-to-5-years-250225007592
Client Manager - inside sales,NoBroker,"Pune, Mumbai (All Areas)",1-5 Yrs,2-5 Lacs PA,"Bachelor s / Master s degreeand trust required for a sales closurequote discussions, sa...","Sales, Cold Calling, Inside Sales, Cold, Client management, Management, Calling, Client",https://www.naukri.com/job-listings-client-manager-inside-sales-nobroker-pune-mumbai-all-areas-1-to-5-years-210225016527
Hiring For Oracle DBA,Atos,"Hybrid - Pune, Chennai, Bengaluru",8-13 Yrs,8-13 Lacs PA,Shift: 24X7 Rotational Shift . Max CTC: 13 LPA Capacity Planning . - Space Utilization...,"Dataguard, RAC, Oracle DBA, Performance Tuning, Backup And Recovery, Hiring, Recovery, Performance",https://www.naukri.com/job-listings-hiring-for-oracle-dba-atos-pune-chennai-bengaluru-8-to-13-years-260225019399
Sap Isu Consultant,Infosys,"Hybrid - Kolkata, Pune, Bengaluru",5-9 Yrs,5-10 Lacs PA,Role & responsibilities:-5+ years of experience in application maintenance & implement...,"SAP ISU, Fica, Sap Billing, SAP IS-Utilities, Device Management, Billing, Management, ISU",https://www.naukri.com/job-listings-sap-isu-consultant-infosys-kolkata-pune-bengaluru-5-to-9-years-260225006480
ServiceNow Scrum Master,Capgemini,"Hybrid - Hyderabad, Pune, Bengaluru",4-9 Yrs,Not disclosed,Experience with working with Product Owners / Managers and maintain Product Backlog Mus...,"Servicenow, Agile Framework, Scaled Agile Framework, Kanban, Agile, Safe, Scrum, Framework",https://www.naukri.com/job-listings-servicenow-scrum-master-capgemini-hyderabad-pune-bengaluru-4-to-9-years-260225016014
.NET Software Developer - Bangalore,Infosys,"Hybrid - Hyderabad, Pune, Bengaluru",3-6 Yrs,Not disclosed,We are seeking a .NET Developer proficient in C# and ASP.NET to drive our projects to s...,"Net Mvc, ADO.Net, .net, ASP.Net, C#, MVC Architecture, MVC, Architecture",https://www.naukri.com/job-listings-net-software-developer-bangalore-infosys-hyderabad-pune-bengaluru-3-to-6-years-250225018260
Data Engineer,Randstad Digital,"Pune, Bengaluru, Delhi / NCR",5-10 Yrs,Not disclosed,Preference is to have candidates with both the expertise . b,"Azure, Data Engineering, Python, Middleware Design and development, anzo, Testing Automation, SQL, Design",https://www.naukri.com/job-listings-data-engineer-randstad-pune-bengaluru-delhi-ncr-5-to-10-years-260225010503
SAP ABAP Developer,Infosys,"Hybrid - Hyderabad, Pune, Bengaluru",5-10 Yrs,Not disclosed,Job TitleSAP ABAP Developer Responsibilities A day in the life of an InfoscionAs part ...,"HANA S4, sap hana, abap, sap s hana, sap, hana implementation, oo abap, SAP ABAP Development",https://www.naukri.com/job-listings-sap-abap-developer-infosys-hyderabad-pune-bengaluru-5-to-10-years-270225004610
Sharepoint Consultant,Hexaware Technologies,"Hybrid - Pune, Chennai, Mumbai (All Areas)",4-9 Yrs,Not disclosed,"Notices Period: Looking for Immediate joiner, 15days, 1 Month Location :Pune , Mumbai, ...","Migration, Spfx, Sharepoint, Consulting",https://www.naukri.com/job-listings-sharepoint-consultant-hexaware-technologies-pune-chennai-mumbai-all-areas-4-to-9-years-180225013147
Outsystems Developer,Infogain,"Hybrid - Noida, Pune, Mumbai (All Areas)",6-9 Yrs,Not disclosed,"Bachelors degree in Computer Science, Information Technology, or a related fieldActive ...","Outsystem, .Net, SQL, Development, Outsystems",https://www.naukri.com/job-listings-outsystems-developer-infogain-noida-pune-mumbai-all-areas-6-to-9-years-230225003195
Cpp Developer - Cognizant,Cognizant,"Hybrid - Pune, Chennai, Bengaluru",5-10 Yrs,Not disclosed,"Preferred candidate profile CPP DeveloperRequired Skills: C, C++, Unix, SQLLocation: Ch...","Unix, C++, Linux, Development",https://www.naukri.com/job-listings-cpp-developer-cognizant-cognizant-pune-chennai-bengaluru-5-to-10-years-260225018792
"ETL Testing Engineer - Kolkata, Bangalore, Hyderabad",Genpact,"Hyderabad, Pune, Bengaluru",6-11 Yrs,Not disclosed,G Genpact (NYSE: G) is a global professional services and solutions firm delivering ou...,"ISTQB, RTM, ETL Testing, SQL, Test Planning, Python, ETL, Planning",https://www.naukri.com/job-listings-etl-testing-engineer-kolkata-bangalore-hyderabad-genpact-hyderabad-pune-bengaluru-6-to-11-years-170125005727
GN-Industry Strategy-Banking-Analyst,Accenture,"Pune, Gurugram, Bengaluru",4-9 Yrs,Not disclosed,"Develop and execute strategies to address challenges including cost optimization, reven...","Digital Transformation, management consulting, strategy consulting, product management, go-to-market strategy, business analysis, market entry strategy, market research",https://www.naukri.com/job-listings-gn-industry-strategy-banking-analyst-accenture-solutions-pvt-ltd-pune-gurugram-bengaluru-4-to-9-years-250225906805
Devops Engineer - Bangalore / Hyderabad / Kolkata / Pune,Genpact,"Hyderabad, Pune, Bengaluru",5-10 Yrs,Not disclosed,Genpact (NYSE: G) is a global professional services and solutions firm delivering outc...,"DevOps, Ci/Cd, Cd, Aws Devops, Continuous Delivery, Continuous Integration, Devops Tools, Pipeline",https://www.naukri.com/job-listings-devops-engineer-bangalore-hyderabad-kolkata-pune-genpact-hyderabad-pune-bengaluru-5-to-10-years-170125010385
Technical Lead,HCLTech,"Hybrid - Noida, Pune, Bengaluru",5-10 Yrs,Not disclosed,"Performance Testing Experience in SAP, SalesForce, Oracle (Oracle NCA / Web and SalesFo...","Performance Testing, Load Runner, Sap Gui, Dynatrace, Technical, Software testing, SAP, GUI",https://www.naukri.com/job-listings-technical-lead-hcltech-noida-pune-bengaluru-5-to-10-years-260225014959
Sap Ewm Functional Consultant,NTT DATA BUSINESS SOLUTIONS,"Hyderabad, Pune, Bengaluru",6-11 Yrs,Not disclosed,"SAP EWM interface experience with Core SAP ECC and S4 / Hana modules such as SAP SD, SA...","SAP EWM, Sap Warehouse Management, Hana Implementation, Ewm, Functional, Management, SAP, Consulting",https://www.naukri.com/job-listings-sap-ewm-functional-consultant-ntt-data-business-solutions-hyderabad-pune-bengaluru-6-to-11-years-280125008257
S&C Global Network - Strategy -MC- Digital Engineering R&D- Consultant,Accenture,"Pune, Gurugram, Bengaluru",12-16 Yrs,Not disclosed,MBA from Tier-1/Tier-2 business school and BE/B.Tech from premier institute with 12+ ye...,"project management, sap, product data management, plm, delegation, teamcenter, sap security, microsoft azure",https://www.naukri.com/job-listings-s-c-global-network-strategy-mc-digital-engineering-r-d-consultant-accenture-solutions-pvt-ltd-pune-gurugram-bengaluru-12-to-16-years-250225905788
.Net Developer,Infogain,"Hybrid - Noida, Pune, Mumbai (All Areas)",5-10 Yrs,Not disclosed,Experience: 5 - 10 Years. Willingness to learn and improve Experience with agile metho...,"C#, .Net, SQL, Development",https://www.naukri.com/job-listings-net-developer-infogain-noida-pune-mumbai-all-areas-5-to-10-years-230225003344
S&C Global Network - Strategy - MC - Capital Projects - Manager,Accenture,"Pune, Gurugram, Bengaluru",10-16 Yrs,Not disclosed,Job Title - MC - Industry X- Capital Projects + Level (Manager) + Entity (S&C Global Ne...,"Project Management, Project Execution, MS- PowerPoint, Excel, Power BI, Capital Projects, Tableau, QlickView",https://www.naukri.com/job-listings-s-c-global-network-strategy-mc-capital-projects-manager-accenture-solutions-pvt-ltd-pune-gurugram-bengaluru-10-to-16-years-250225905839
S&C GN - Strategy - MC - Industry X - Smart Connected Products-Manager,Accenture,"Pune, Gurugram, Bengaluru",10-14 Yrs,Not disclosed,Minimum 10 years of experience in IT Strategy and Smart City projects; Engineering & MB...,"data analytics, enterprise architecture, artificial intelligence, iot, it strategy, project management, program management, business analysis",https://www.naukri.com/job-listings-s-c-gn-strategy-mc-industry-x-smart-connected-products-manager-accenture-solutions-pvt-ltd-pune-gurugram-bengaluru-10-to-14-years-250225905666
GN- Comms & Media - Media - Consultant,Accenture,"Mumbai, Gurugram, Bengaluru",1-6 Yrs,Not disclosed,Certification profession in PSM / CSM/SAFe / ICP-ACCExperience in the role of Functiona...,"JIRA Confluence, program management, Process Improvement, Business Analysis, Stakeholder Management, Analysis, Process, Management",https://www.naukri.com/job-listings-gn-comms-media-media-consultant-accenture-solutions-pvt-ltd-mumbai-gurugram-bengaluru-1-to-6-years-240225923560
GN- Software & Platforms - Platforms Strategist - Consultant,Accenture,"Mumbai, Gurugram, Bengaluru",1-6 Yrs,Not disclosed,MBA from Tier-I business school with experience in B2B customer onboarding and consulti...,"software consulting, management consulting, java, spark, doe, c#, css, asp.net mvc",https://www.naukri.com/job-listings-gn-software-platforms-platforms-strategist-consultant-accenture-solutions-pvt-ltd-mumbai-gurugram-bengaluru-1-to-6-years-240225923871
SAP ABAP Developer,Infosys,Pune,2-5 Yrs,Not disclosed,Bachelor of Engineering . Service Line Must have minimum 2+ years of experience with le...,"ams, adobe forms, odata, sap fiori, hana migration, abap dictionary, sap, performance tuning",https://www.naukri.com/job-listings-sap-abap-developer-infosys-limited-pune-2-to-5-years-260225912630
Java Developer,HCLTech,"Hybrid - Noida, Pune, Chennai",5-9 Yrs,5-14 Lacs PA,Note: . We are looking for 5+ Years of experience only below that profile wont be consi...,"Java, CSS, HTML, Java Development, Development, Cs",https://www.naukri.com/job-listings-java-developer-hcltech-noida-pune-chennai-5-to-9-years-180225008835
Automation Test Analyst,HCLTech,"Noida, Pune, Chennai",5-7 Yrs,Not disclosed,"Experience in automating web applications - Java, Selenium, BDD Should be able to creat...","Java, Bdd, Automation Testing, Selenium, Software testing, Automation",https://www.naukri.com/job-listings-automation-test-analyst-hcltech-noida-pune-chennai-5-to-7-years-200225010164
Project Engineer,Rockwell Automation,Pune,8-13 Yrs,Not disclosed,Bachelors in Electrical /Instrumentation / Control / Electronics. . 3+ years of experie...,"Automation, Electrical design, SAP, Switchgear, Project management, Process improvement, Hardware design, Cost reduction",https://www.naukri.com/job-listings-project-engineer-rockwell-automation-pune-8-to-13-years-260225500866
Rpa UiPath Developer (Except Bangalore Location),Capgemini,"Hybrid - Pune, Chennai, Delhi / NCR",4-9 Yrs,Not disclosed,"Must have experience in Automating Web portal, Excel, PDF, Mainframe and citrix automat...","Uipath Studio, Orchestrator, Uipath, Re Framework, Rpa Ui Path, Robot, Uipath Orchestrator, Rpa Development",https://www.naukri.com/job-listings-rpa-uipath-developer-except-bangalore-location-capgemini-pune-chennai-delhi-ncr-4-to-9-years-250225020831
GN - SONG - C&S - Pricing - Consultant,Accenture,"Mumbai, Gurugram, Bengaluru",7-10 Yrs,Not disclosed,A minimum of 7 years of progressive industry and / or consulting experience in the Prod...,"advanced analytics, macros, cpq, pricing analytics, pricing, sap, data analytics, data analysis",https://www.naukri.com/job-listings-gn-song-c-s-pricing-consultant-accenture-solutions-pvt-ltd-mumbai-gurugram-bengaluru-7-to-10-years-240225922386
SAP ARIBA Consultant,Infosys,Pune,5-7 Yrs,Not disclosed,Should be a Graduate with at-least 5 years of experienceBachelor of Engineering . Servi...,"gap analysis, sap ariba, sap ecc, sap s hana, fitness, sap, strategic sourcing, ecc",https://www.naukri.com/job-listings-sap-ariba-consultant-infosys-limited-pune-5-to-7-years-260225912643
SAP Data Migration Technical Consultant,Infosys,Pune,5-7 Yrs,Not disclosed,"Bachelor of Engineering, Bachelor Of Technology . Service Line Candidates should have i...","data services, rdbms, dmc, sap businessobjects, sql joins, sap data migration, sap, informatica powercenter",https://www.naukri.com/job-listings-sap-data-migration-technical-consultant-infosys-limited-pune-5-to-7-years-260225912518
SAP BW/HANA Consultant,Infosys,Pune,5-7 Yrs,Not disclosed,Job TitleSAP BW/HANA Consultant Responsibilities A day in the life of an InfoscionAs ...,"layout planning, sql scripting, sap bw, hana modelling, sap hana, sap, sap abap hana, bw on hana",https://www.naukri.com/job-listings-sap-bw-hana-consultant-infosys-limited-pune-5-to-7-years-260225912442
GN - SONG - MT - MarTech - Manager,Accenture,"Pune, Gurugram, Delhi / NCR",8-13 Yrs,Not disclosed,MBA from a tier 1 institute with 8+ years of experience in digital marketing and advert...,"ETL, NetInsight, Pega decisioning, tag management, WebTrends, Google Analytics, SEMRush, data warehousing",https://www.naukri.com/job-listings-gn-song-mt-martech-manager-accenture-solutions-pvt-ltd-pune-gurugram-delhi-ncr-8-to-13-years-260225917674
GN - Strategy - MC - CFO EV Enabling Technologies - Manager,Accenture,"Mumbai, Gurugram, Bengaluru",8-10 Yrs,Not disclosed,"Postgraduate (M.B.A from premier B School), C.A. or C.P.A with 8-10 years of experience...","blackline, accounting, celonis, finance, financial transformation, accounts receivable, accounts payable, sap",https://www.naukri.com/job-listings-gn-strategy-mc-cfo-ev-enabling-technologies-manager-accenture-solutions-pvt-ltd-mumbai-gurugram-bengaluru-8-to-10-years-240225913793
GN - Strategy - MC - CFO EV Enabling Technologies - Manager,Accenture,"Mumbai, Gurugram, Bengaluru",8-10 Yrs,Not disclosed,"Postgraduate (M.B.A from premier B School), C.A. or C.P.A with 8-10 years of experience...","sap, accounting, celonis, finance, financial transformation, accounts receivable, accounts payable, oracle",https://www.naukri.com/job-listings-gn-strategy-mc-cfo-ev-enabling-technologies-manager-accenture-solutions-pvt-ltd-mumbai-gurugram-bengaluru-8-to-10-years-240225922447
GN-Comms & Media- Non Networks - Manager,Accenture,Pune,8-13 Yrs,Not disclosed,Skills in one or more Telecom areas. Should have an excellent knowledge on various BSS ...,"algorithms, data migration, market mix modelling, sql, statistics, python, software testing, scikit-learn",https://www.naukri.com/job-listings-gn-comms-media-non-networks-manager-accenture-solutions-pvt-ltd-pune-8-to-13-years-260225908199
GN-Capital Markets-Consultant,Accenture,"Mumbai, Gurugram, Bengaluru",11-14 Yrs,Not disclosed,"GTM Strategy, Market Entry Strategy, Operating Model Strategy, Process Transformation &...","project management, data management, capital market, avaloq, wealth management, trading, python, due diligence",https://www.naukri.com/job-listings-gn-capital-markets-consultant-accenture-solutions-pvt-ltd-mumbai-gurugram-bengaluru-11-to-14-years-240225913200
GN - Strategy - MC - SC&O - Fulfillment - Consultant,Accenture,Pune,6-11 Yrs,Not disclosed,"MBA / PGDM (Full time) in Supply Chain Management, OperationsCollaborate with multiple ...","management consulting, supply chain, presentation skills, strategy consulting, supply chain management, project management, business modeling, business analysis",https://www.naukri.com/job-listings-gn-strategy-mc-sc-o-fulfillment-consultant-accenture-solutions-pvt-ltd-pune-6-to-11-years-260225908025
Java Fullstack Developer|F2F|Bangalore/Chennai/Hyderabad/Pune| 1st Mar,Wipro,"Hybrid - Pune, Chennai, Bengaluru",7-12 Yrs,Not disclosed,Experience - 7 to 12 years.,"Java, Spring Boot, React.Js, Microservices, Angular, Development, Java Fullstack, Full Stack",https://www.naukri.com/job-listings-java-fullstack-developer-f2f-bangalore-chennai-hyderabad-pune-1st-mar-wipro-pune-chennai-bengaluru-7-to-12-years-250225007423
GN - Strategy - MC - SC&O - SC Digital Core Oracle- Manager,Accenture,"Mumbai, Gurugram, Bengaluru",8-12 Yrs,Not disclosed,"MBA or Master's in Industrial Engineering, Operations Management, or Supply Chain Manag...","Supply Chain Management, SAP, Configuration, SAP APO, JDA, testing, UAT, JDE",https://www.naukri.com/job-listings-gn-strategy-mc-sc-o-sc-digital-core-oracle-manager-accenture-solutions-pvt-ltd-mumbai-gurugram-bengaluru-8-to-12-years-240225923553
S&CGN- Tech Strategy & Advisory- Security- Digital Identity-Consultant,Accenture,"Mumbai, Gurugram, Bengaluru",10-15 Yrs,Not disclosed,MBA from a tier 1 institute with 10-15 years of experience in cloud security and risk m...,"management consulting, hipaa, access management, pci dss, sox, it risk management, risk management, risk assessment",https://www.naukri.com/job-listings-s-cgn-tech-strategy-advisory-security-digital-identity-consultant-accenture-solutions-pvt-ltd-mumbai-gurugram-bengaluru-10-to-15-years-210225923738
Key Accounts Manager - Customer Success,Yatra.com,"Gurugram, Bengaluru, Mumbai (All Areas)",5-8 Yrs,Not disclosed,"Education: Bachelors degree in Business Administration, Marketing, or a related field C...","Client Relationship Management, Client Coordination, Portfolio Management, Key Account Management, Revenue Expansion, Customer Retention, Business Development, Key",https://www.naukri.com/job-listings-key-accounts-manager-customer-success-yatra-com-gurugram-bengaluru-mumbai-all-areas-5-to-8-years-200225022283
